Member_number,min,max,count,days_active,avg_per_week,frequency_label
4206,2014-01-14,2014-12-11,15,332,0.31626506024096385,Occasional
4207,2014-10-21,2015-08-28,15,312,0.33653846153846156,Occasional
4208,2014-02-03,2014-02-03,2,1,14.0,Daily
4209,2014-03-18,2014-07-29,4,134,0.208955223880597,Occasional
4210,2014-03-17,2015-08-07,4,509,0.0550098231827112,Occasional
4211,2014-03-22,2014-09-16,12,179,0.4692737430167597,Occasional
4212,2014-03-14,2015-05-01,11,414,0.1859903381642512,Occasional
4213,2014-04-28,2015-08-23,8,483,0.11594202898550725,Occasional
4214,2014-07-10,2015-10-07,13,455,0.2,Occasional
4215,2014-04-03,2015-06-30,18,454,0.2775330396475771,Occasional
4216,2014-01-21,2015-04-28,11,463,0.16630669546436286,Occasional
4217,2014-03-15,2015-12-18,25,644,0.2717391304347826,Occasional
4218,2014-08-24,2015-10-03,12,406,0.20689655172413793,Occasional
4219,2014-05-14,2015-10-16,8,521,0.10748560460652591,Occasional
4220,2014-05-05,2015-11-21,16,566,0.1978798586572438,Occasional
4221,2014-05-04,2015-02-27,8,300,0.18666666666666668,Occasional
4222,2014-05-20,2015-12-27,13,587,0.15502555366269163,Occasional
4223,2014-03-20,2015-10-07,17,567,0.20987654320987653,Occasional
4224,2014-08-30,2015-12-06,12,464,0.18103448275862066,Occasional
4225,2015-05-01,2015-05-08,6,8,5.25,Weekly
4226,2014-03-03,2015-12-06,9,644,0.09782608695652174,Occasional
4227,2014-07-25,2015-08-20,7,392,0.125,Occasional
4228,2014-02-08,2015-04-18,13,435,0.20919540229885056,Occasional
4229,2014-07-17,2015-08-20,8,400,0.13999999999999999,Occasional
4230,2014-05-28,2015-11-05,9,527,0.11954459203036052,Occasional
4231,2014-02-04,2015-01-11,5,342,0.10233918128654972,Occasional
4232,2014-06-10,2015-12-19,12,558,0.15053763440860216,Occasional
4233,2014-01-18,2015-06-16,11,515,0.14951456310679612,Occasional
4234,2014-01-22,2015-08-02,20,558,0.2508960573476703,Occasional
4235,2014-03-21,2015-12-19,19,639,0.20813771517996868,Occasional
4236,2014-03-04,2015-11-25,14,632,0.1550632911392405,Occasional
4237,2014-05-20,2014-05-20,2,1,14.0,Daily
4238,2015-03-08,2015-12-12,8,280,0.2,Occasional
4239,2014-12-08,2015-02-11,4,66,0.42424242424242425,Occasional
4240,2015-04-29,2015-12-04,15,220,0.4772727272727273,Occasional
4241,2014-09-22,2014-10-02,6,11,3.8181818181818183,Weekly
4242,2014-01-30,2015-12-09,7,679,0.07216494845360824,Occasional
4243,2014-01-15,2015-08-22,16,585,0.19145299145299147,Occasional
4244,2014-04-17,2015-10-31,10,563,0.12433392539964476,Occasional
4245,2014-07-15,2015-06-04,9,325,0.19384615384615383,Occasional
4246,2014-06-28,2015-12-01,8,522,0.10727969348659004,Occasional
4247,2014-01-02,2014-01-02,2,1,14.0,Daily
4248,2014-10-09,2014-10-09,2,1,14.0,Daily
4249,2014-03-01,2015-12-04,11,644,0.11956521739130435,Occasional
4250,2014-01-17,2014-10-25,4,282,0.09929078014184398,Occasional
4251,2014-07-01,2015-12-21,22,539,0.2857142857142857,Occasional
4252,2014-04-28,2015-04-10,9,348,0.1810344827586207,Occasional
4254,2014-12-25,2015-08-14,6,233,0.18025751072961374,Occasional
4255,2014-01-02,2015-09-02,11,609,0.12643678160919541,Occasional
4256,2014-02-03,2014-05-19,6,106,0.39622641509433965,Occasional
4257,2014-02-03,2015-08-21,13,565,0.16106194690265488,Occasional
4258,2014-06-13,2015-12-11,13,547,0.1663619744058501,Occasional
4259,2014-07-23,2015-06-24,12,337,0.2492581602373887,Occasional
4260,2014-01-01,2015-11-16,12,685,0.12262773722627737,Occasional
4261,2014-02-08,2015-02-16,12,374,0.2245989304812834,Occasional
4262,2014-03-03,2015-10-16,17,593,0.20067453625632378,Occasional
4264,2014-02-18,2015-05-11,9,448,0.140625,Occasional
4265,2014-03-08,2015-12-12,10,645,0.10852713178294573,Occasional
4266,2014-02-19,2015-07-31,19,528,0.2518939393939394,Occasional
4267,2014-11-12,2015-10-10,14,333,0.2942942942942943,Occasional
4268,2014-02-22,2015-04-25,12,428,0.19626168224299065,Occasional
4269,2014-06-29,2015-04-01,10,277,0.25270758122743686,Occasional
4270,2014-03-16,2015-02-08,6,330,0.12727272727272726,Occasional
4271,2014-06-11,2014-12-19,5,192,0.18229166666666669,Occasional
4272,2014-05-06,2015-06-06,27,397,0.4760705289672544,Occasional
4273,2015-01-22,2015-06-14,8,144,0.38888888888888884,Occasional
4274,2014-02-24,2015-09-30,12,584,0.14383561643835616,Occasional
4275,2014-04-03,2015-09-11,15,527,0.19924098671726753,Occasional
4277,2014-08-03,2015-12-06,23,491,0.3279022403258656,Occasional
4278,2014-05-20,2014-07-03,4,45,0.6222222222222222,Monthly
4279,2014-01-27,2014-01-27,2,1,14.0,Daily
4280,2014-03-01,2015-12-06,15,646,0.16253869969040247,Occasional
4281,2014-03-09,2015-10-18,13,589,0.15449915110356538,Occasional
4282,2014-06-20,2015-06-23,4,369,0.07588075880758807,Occasional
4283,2014-04-04,2014-06-20,7,78,0.6282051282051282,Monthly
4284,2014-06-18,2015-10-14,10,484,0.14462809917355374,Occasional
4285,2014-04-13,2015-12-29,8,626,0.08945686900958466,Occasional
4286,2014-11-22,2015-09-12,13,295,0.3084745762711864,Occasional
4287,2014-07-20,2015-08-06,6,383,0.10966057441253263,Occasional
4288,2014-06-20,2015-11-13,12,512,0.1640625,Occasional
4289,2014-09-05,2015-10-08,9,399,0.15789473684210525,Occasional
4290,2014-03-26,2014-09-04,7,163,0.3006134969325153,Occasional
4291,2014-02-02,2015-12-09,16,676,0.16568047337278108,Occasional
4292,2014-01-19,2015-12-05,20,686,0.20408163265306123,Occasional
4293,2014-03-28,2015-09-30,22,552,0.2789855072463768,Occasional
4294,2014-03-03,2015-12-03,14,641,0.15288611544461778,Occasional
4295,2015-03-24,2015-10-26,11,217,0.3548387096774194,Occasional
4296,2014-12-15,2015-08-26,10,255,0.2745098039215686,Occasional
4297,2014-03-02,2015-10-27,23,605,0.26611570247933886,Occasional
4298,2014-03-22,2015-07-25,9,491,0.12830957230142567,Occasional
4299,2014-01-19,2015-08-14,15,573,0.18324607329842932,Occasional
4300,2014-01-28,2015-04-04,8,432,0.12962962962962962,Occasional
4301,2014-12-24,2015-12-20,15,362,0.2900552486187845,Occasional
4302,2014-07-14,2015-11-05,20,480,0.2916666666666667,Occasional
4303,2014-01-17,2015-12-25,25,708,0.24717514124293785,Occasional
4304,2014-07-18,2015-02-14,8,212,0.2641509433962264,Occasional
4305,2014-09-02,2015-07-24,15,326,0.3220858895705522,Occasional
4306,2014-05-17,2015-12-28,12,591,0.14213197969543148,Occasional
4307,2014-07-05,2014-07-05,2,1,14.0,Daily
4308,2014-01-07,2015-12-05,19,698,0.19054441260744986,Occasional
4309,2014-04-13,2015-09-15,4,521,0.053742802303262956,Occasional
4310,2014-01-04,2015-02-27,7,420,0.11666666666666667,Occasional
4311,2014-06-23,2014-12-06,5,167,0.20958083832335328,Occasional
4312,2014-04-02,2015-12-14,17,622,0.19131832797427653,Occasional
4313,2014-07-17,2015-07-28,10,377,0.1856763925729443,Occasional
4314,2014-01-27,2015-05-02,17,461,0.2581344902386117,Occasional
4315,2014-04-19,2015-04-26,7,373,0.13136729222520108,Occasional
4316,2014-01-02,2015-01-11,20,375,0.37333333333333335,Occasional
4317,2014-01-28,2014-03-27,4,59,0.4745762711864407,Occasional
4318,2014-03-27,2014-08-28,6,155,0.2709677419354839,Occasional
4319,2014-03-10,2015-11-08,14,609,0.16091954022988506,Occasional
4320,2014-02-17,2015-12-11,15,663,0.15837104072398192,Occasional
4321,2014-01-14,2015-10-27,18,652,0.19325153374233128,Occasional
4322,2014-04-03,2015-12-03,11,610,0.12622950819672132,Occasional
4323,2014-09-20,2015-12-17,12,454,0.18502202643171806,Occasional
4324,2014-01-25,2015-01-05,14,346,0.28323699421965315,Occasional
4325,2014-03-03,2015-10-14,9,591,0.1065989847715736,Occasional
4326,2015-01-21,2015-11-06,12,290,0.28965517241379307,Occasional
4327,2014-08-05,2015-04-26,5,265,0.1320754716981132,Occasional
4328,2015-02-04,2015-08-29,12,207,0.40579710144927533,Occasional
4329,2014-01-20,2014-10-23,7,277,0.1768953068592058,Occasional
4330,2014-03-26,2015-06-22,18,454,0.2775330396475771,Occasional
4331,2014-05-25,2015-09-10,6,474,0.08860759493670887,Occasional
4332,2015-10-25,2015-11-24,4,31,0.9032258064516129,Monthly
4333,2015-07-01,2015-07-01,2,1,14.0,Daily
4334,2014-01-29,2015-11-10,15,651,0.16129032258064516,Occasional
4335,2014-03-01,2015-12-05,17,645,0.18449612403100776,Occasional
4336,2014-10-12,2015-10-10,15,364,0.28846153846153844,Occasional
4337,2014-04-27,2015-10-26,9,548,0.11496350364963502,Occasional
4338,2014-04-14,2015-10-11,28,546,0.358974358974359,Occasional
4339,2014-03-27,2014-11-20,6,239,0.17573221757322174,Occasional
4340,2014-06-27,2015-12-25,13,547,0.1663619744058501,Occasional
4341,2014-02-12,2014-10-26,7,257,0.19066147859922178,Occasional
4342,2014-04-17,2015-03-18,10,336,0.20833333333333334,Occasional
4343,2014-04-26,2015-12-21,7,605,0.08099173553719008,Occasional
4344,2014-10-30,2015-05-06,9,189,0.3333333333333333,Occasional
4345,2014-03-19,2015-01-28,6,316,0.13291139240506328,Occasional
4347,2014-07-09,2015-03-07,4,242,0.11570247933884298,Occasional
4348,2014-02-11,2015-04-11,12,425,0.1976470588235294,Occasional
4349,2014-01-29,2015-03-14,8,410,0.13658536585365855,Occasional
4351,2014-11-26,2015-08-21,13,269,0.3382899628252788,Occasional
4352,2015-04-14,2015-12-29,13,260,0.35,Occasional
4353,2014-07-12,2015-08-24,17,409,0.29095354523227385,Occasional
4354,2014-07-30,2015-01-16,4,171,0.16374269005847955,Occasional
4355,2014-01-13,2015-11-21,9,678,0.09292035398230088,Occasional
4356,2014-01-09,2015-12-01,9,692,0.09104046242774566,Occasional
4357,2014-09-07,2015-10-10,9,399,0.15789473684210525,Occasional
4358,2014-08-11,2015-11-06,6,453,0.09271523178807949,Occasional
4359,2014-03-02,2015-09-24,9,572,0.11013986013986014,Occasional
4360,2014-09-27,2015-02-23,6,150,0.28,Occasional
4361,2014-07-14,2015-09-05,8,419,0.13365155131264916,Occasional
4362,2014-01-14,2015-07-11,15,544,0.19301470588235295,Occasional
4363,2014-05-30,2015-07-01,6,398,0.10552763819095477,Occasional
4364,2014-01-21,2015-12-24,22,703,0.21906116642958748,Occasional
4365,2014-01-23,2015-02-20,4,394,0.07106598984771574,Occasional
4366,2015-08-13,2015-08-13,2,1,14.0,Daily
4367,2014-01-07,2015-11-15,12,678,0.12389380530973451,Occasional
4368,2014-02-20,2015-10-12,8,600,0.09333333333333334,Occasional
4369,2014-08-05,2015-08-25,10,386,0.18134715025906734,Occasional
4370,2014-02-12,2014-06-06,8,115,0.48695652173913045,Occasional
4371,2014-03-29,2015-06-21,9,450,0.13999999999999999,Occasional
4372,2014-01-30,2015-07-30,16,547,0.20475319926873858,Occasional
4373,2014-05-16,2015-08-12,7,454,0.1079295154185022,Occasional
4374,2014-08-18,2014-09-19,4,33,0.8484848484848485,Monthly
4375,2014-01-31,2015-10-05,12,613,0.1370309951060359,Occasional
4376,2014-02-15,2015-11-22,26,646,0.28173374613003094,Occasional
4377,2014-05-06,2015-02-23,11,294,0.2619047619047619,Occasional
4378,2014-10-05,2015-05-04,4,212,0.1320754716981132,Occasional
4379,2014-08-26,2015-10-01,4,402,0.06965174129353234,Occasional
4380,2014-04-09,2015-11-03,11,574,0.13414634146341464,Occasional
4381,2014-08-25,2015-09-30,6,402,0.1044776119402985,Occasional
4382,2014-03-01,2015-11-13,4,623,0.0449438202247191,Occasional
4383,2014-06-03,2014-12-02,4,183,0.15300546448087432,Occasional
4384,2014-09-06,2015-09-22,14,382,0.25654450261780104,Occasional
4385,2014-08-05,2015-11-17,5,470,0.07446808510638299,Occasional
4386,2015-09-08,2015-09-08,2,1,14.0,Daily
4387,2014-02-14,2015-09-16,17,580,0.20517241379310344,Occasional
4388,2014-02-18,2015-03-20,14,396,0.2474747474747475,Occasional
4389,2014-04-22,2015-12-17,17,605,0.19669421487603306,Occasional
4390,2014-11-15,2015-01-20,5,67,0.5223880597014926,Monthly
4391,2014-01-23,2015-03-26,14,428,0.22897196261682243,Occasional
4392,2014-01-17,2015-11-28,13,681,0.13362701908957414,Occasional
4393,2014-02-05,2015-11-24,5,658,0.05319148936170213,Occasional
4394,2014-02-14,2014-11-13,9,273,0.23076923076923078,Occasional
4395,2015-02-25,2015-06-25,8,121,0.4628099173553719,Occasional
4396,2014-03-20,2015-06-12,4,450,0.062222222222222213,Occasional
4397,2014-08-28,2015-06-27,11,304,0.2532894736842105,Occasional
4398,2014-03-12,2015-11-09,10,608,0.11513157894736842,Occasional
4400,2014-01-21,2015-12-11,6,690,0.06086956521739131,Occasional
4401,2014-02-24,2014-10-09,9,228,0.27631578947368424,Occasional
4402,2014-04-04,2014-10-09,5,189,0.18518518518518517,Occasional
4403,2014-01-11,2015-09-20,12,618,0.13592233009708737,Occasional
4404,2014-03-13,2014-10-10,7,212,0.23113207547169812,Occasional
4405,2015-01-06,2015-07-22,10,198,0.35353535353535354,Occasional
4406,2014-01-20,2015-05-27,17,493,0.24137931034482757,Occasional
4407,2014-06-06,2015-02-19,6,259,0.16216216216216217,Occasional
4408,2014-02-01,2015-04-20,9,444,0.14189189189189189,Occasional
4409,2014-05-06,2015-01-15,7,255,0.19215686274509802,Occasional
4410,2014-05-24,2015-10-12,11,507,0.15187376725838264,Occasional
4411,2015-04-17,2015-07-22,6,97,0.43298969072164945,Occasional
4412,2014-03-11,2015-12-20,13,650,0.13999999999999999,Occasional
4413,2014-09-07,2015-10-11,7,400,0.1225,Occasional
4414,2014-02-17,2015-01-23,7,341,0.14369501466275658,Occasional
4415,2014-03-06,2015-01-27,8,328,0.17073170731707318,Occasional
4416,2014-02-25,2015-12-23,16,667,0.16791604197901047,Occasional
4417,2015-01-21,2015-05-18,15,118,0.8898305084745762,Monthly
4418,2014-02-20,2015-10-04,8,592,0.0945945945945946,Occasional
4419,2015-12-23,2015-12-23,2,1,14.0,Daily
4420,2014-09-26,2015-02-25,6,153,0.2745098039215686,Occasional
4422,2014-03-24,2014-10-19,6,210,0.2,Occasional
4423,2014-02-25,2014-02-25,2,1,14.0,Daily
4424,2014-08-31,2015-10-16,8,412,0.13592233009708737,Occasional
4425,2015-10-17,2015-10-17,2,1,14.0,Daily
4426,2014-01-05,2015-06-06,15,518,0.20270270270270271,Occasional
4427,2014-01-09,2015-01-31,12,388,0.21649484536082472,Occasional
4428,2014-08-16,2015-08-23,6,373,0.1126005361930295,Occasional
4429,2015-07-21,2015-07-21,3,1,21.0,Daily
4430,2014-02-17,2015-12-02,14,654,0.14984709480122324,Occasional
4431,2014-03-16,2015-11-16,14,611,0.16039279869067102,Occasional
4432,2014-09-01,2015-09-25,10,390,0.1794871794871795,Occasional
4433,2014-02-16,2015-05-25,17,464,0.2564655172413793,Occasional
4434,2014-01-28,2015-09-21,15,602,0.1744186046511628,Occasional
4435,2014-01-27,2014-12-06,8,314,0.178343949044586,Occasional
4436,2015-12-23,2015-12-23,2,1,14.0,Daily
4437,2014-11-04,2015-11-29,23,391,0.411764705882353,Occasional
4439,2015-01-01,2015-08-21,8,233,0.24034334763948498,Occasional
4440,2014-02-12,2015-12-01,12,658,0.1276595744680851,Occasional
4441,2014-02-15,2015-11-09,16,633,0.1769352290679305,Occasional
4442,2014-01-05,2015-11-28,14,693,0.1414141414141414,Occasional
4443,2014-01-31,2014-11-10,7,284,0.17253521126760565,Occasional
4444,2014-04-25,2015-10-06,15,530,0.19811320754716982,Occasional
4445,2014-04-25,2015-12-01,15,586,0.17918088737201365,Occasional
4447,2015-05-01,2015-05-01,2,1,14.0,Daily
4448,2014-02-21,2015-01-06,12,320,0.2625,Occasional
4449,2014-09-25,2015-03-30,10,187,0.37433155080213903,Occasional
4450,2014-02-01,2015-07-30,7,545,0.08990825688073394,Occasional
4451,2014-11-23,2014-11-23,2,1,14.0,Daily
4452,2015-06-17,2015-11-23,4,160,0.175,Occasional
4453,2014-01-26,2015-08-23,18,575,0.2191304347826087,Occasional
4454,2015-12-23,2015-12-23,3,1,21.0,Daily
4455,2014-06-18,2015-12-26,16,557,0.20107719928186715,Occasional
4456,2014-05-01,2015-08-08,17,465,0.25591397849462366,Occasional
4457,2014-06-21,2015-09-03,10,440,0.1590909090909091,Occasional
4458,2014-01-27,2014-03-21,6,54,0.7777777777777778,Monthly
4459,2014-08-12,2015-12-18,12,494,0.1700404858299595,Occasional
4460,2015-05-01,2015-07-12,8,73,0.7671232876712328,Monthly
4461,2014-03-30,2015-02-13,9,321,0.19626168224299068,Occasional
4462,2014-03-28,2015-06-07,12,437,0.19221967963386727,Occasional
4463,2014-05-03,2015-11-03,10,550,0.1272727272727273,Occasional
4464,2014-01-23,2015-10-21,17,637,0.18681318681318682,Occasional
4465,2014-01-04,2014-12-29,4,360,0.07777777777777778,Occasional
4466,2014-07-14,2015-09-03,10,417,0.16786570743405277,Occasional
4467,2014-01-11,2015-11-22,11,681,0.11306901615271658,Occasional
4468,2014-03-12,2015-06-15,17,461,0.2581344902386117,Occasional
4469,2014-09-13,2015-10-18,7,401,0.12219451371571073,Occasional
4470,2014-02-08,2015-12-23,14,684,0.1432748538011696,Occasional
4471,2014-04-13,2015-02-28,9,322,0.1956521739130435,Occasional
4472,2014-10-11,2014-10-11,2,1,14.0,Daily
4473,2014-06-03,2015-09-07,14,462,0.21212121212121213,Occasional
4474,2014-04-02,2015-12-10,11,618,0.12459546925566342,Occasional
4475,2014-07-19,2015-04-03,5,259,0.13513513513513514,Occasional
4477,2014-10-14,2015-02-15,7,125,0.392,Occasional
4478,2014-06-20,2015-12-04,9,533,0.11819887429643527,Occasional
4479,2014-01-24,2015-02-10,9,383,0.16449086161879894,Occasional
4480,2014-05-17,2014-06-12,5,27,1.2962962962962963,Monthly
4481,2014-08-11,2014-09-19,4,40,0.7,Monthly
4482,2014-12-18,2015-11-30,11,348,0.22126436781609196,Occasional
4483,2014-07-03,2015-08-15,4,409,0.06845965770171149,Occasional
4484,2014-04-23,2015-11-27,6,584,0.07191780821917808,Occasional
4485,2014-01-27,2015-07-25,12,545,0.15412844036697246,Occasional
4486,2014-07-07,2015-12-02,26,514,0.35408560311284043,Occasional
4487,2014-04-08,2015-07-20,19,469,0.2835820895522388,Occasional
4488,2014-04-26,2014-12-16,6,235,0.17872340425531916,Occasional
4489,2014-05-24,2015-11-19,8,545,0.10275229357798164,Occasional
4490,2014-01-21,2014-01-21,4,1,28.0,Daily
4491,2014-09-18,2014-09-18,2,1,14.0,Daily
4492,2014-04-24,2015-06-14,9,417,0.1510791366906475,Occasional
4493,2014-03-16,2015-10-29,10,593,0.11804384485666106,Occasional
4494,2014-01-27,2015-11-02,21,645,0.22790697674418606,Occasional
4495,2014-05-25,2015-12-16,23,571,0.2819614711033275,Occasional
4496,2015-01-23,2015-01-23,2,1,14.0,Daily
4497,2015-02-20,2015-06-07,4,108,0.25925925925925924,Occasional
4498,2014-06-14,2015-04-19,11,310,0.24838709677419354,Occasional
4499,2014-06-25,2015-10-29,15,492,0.21341463414634146,Occasional
4500,2014-02-04,2015-06-08,10,490,0.14285714285714285,Occasional
4501,2014-09-08,2015-06-15,13,281,0.3238434163701067,Occasional
4502,2014-06-04,2015-11-22,9,537,0.11731843575418996,Occasional
4503,2015-02-17,2015-12-19,11,306,0.25163398692810457,Occasional
4504,2014-01-21,2015-09-04,14,592,0.16554054054054054,Occasional
4505,2014-01-18,2015-04-17,13,455,0.2,Occasional
4506,2015-08-11,2015-08-11,2,1,14.0,Daily
4507,2015-06-18,2015-08-15,6,59,0.711864406779661,Monthly
4508,2014-06-14,2015-10-07,13,481,0.1891891891891892,Occasional
4509,2014-06-06,2015-11-29,20,542,0.25830258302583026,Occasional
4510,2014-03-12,2015-09-03,17,541,0.21996303142329018,Occasional
4511,2014-08-18,2015-06-29,7,316,0.1550632911392405,Occasional
4512,2014-05-28,2015-12-21,15,573,0.18324607329842932,Occasional
4513,2014-01-30,2015-11-04,5,644,0.05434782608695652,Occasional
4514,2014-07-17,2014-07-17,2,1,14.0,Daily
4515,2014-03-06,2015-06-15,19,467,0.28479657387580304,Occasional
4516,2015-03-29,2015-12-07,7,254,0.19291338582677167,Occasional
4517,2014-10-26,2014-10-26,2,1,14.0,Daily
4518,2014-08-31,2015-07-20,5,324,0.1080246913580247,Occasional
4519,2015-09-02,2015-11-03,5,63,0.5555555555555556,Monthly
4520,2014-02-11,2014-03-23,6,41,1.024390243902439,Monthly
4521,2015-09-15,2015-09-15,2,1,14.0,Daily
4522,2014-05-27,2015-05-18,8,357,0.1568627450980392,Occasional
4523,2014-07-11,2015-10-28,12,475,0.17684210526315788,Occasional
4524,2014-04-17,2015-12-26,22,619,0.24878836833602586,Occasional
4525,2014-06-22,2015-10-07,15,473,0.22198731501057084,Occasional
4526,2014-08-31,2015-08-24,20,359,0.38997214484679665,Occasional
4527,2014-01-02,2015-10-18,11,655,0.11755725190839694,Occasional
4528,2014-06-27,2015-10-13,4,474,0.059071729957805914,Occasional
4529,2014-10-26,2015-05-24,10,211,0.33175355450236965,Occasional
4530,2015-04-12,2015-09-12,4,154,0.18181818181818182,Occasional
4531,2014-05-12,2015-10-16,17,523,0.22753346080305928,Occasional
4532,2014-11-13,2015-11-29,6,382,0.1099476439790576,Occasional
4533,2014-04-13,2015-05-21,6,404,0.10396039603960396,Occasional
4534,2014-08-28,2014-10-15,4,49,0.5714285714285714,Monthly
4535,2014-07-09,2015-12-05,7,515,0.09514563106796117,Occasional
4536,2014-05-11,2015-09-13,11,491,0.15682281059063138,Occasional
4537,2015-01-01,2015-12-20,13,354,0.2570621468926554,Occasional
4538,2014-06-18,2015-11-28,8,529,0.10586011342155009,Occasional
4539,2014-03-31,2015-03-09,9,344,0.18313953488372092,Occasional
4540,2014-08-23,2015-10-20,12,424,0.19811320754716982,Occasional
4541,2014-04-03,2015-04-18,10,381,0.1837270341207349,Occasional
4542,2014-10-11,2015-01-18,6,100,0.42,Occasional
4543,2014-05-11,2015-10-23,6,531,0.0790960451977401,Occasional
4544,2014-05-15,2015-01-21,12,252,0.3333333333333333,Occasional
4546,2014-03-20,2015-09-03,11,533,0.14446529080675424,Occasional
4547,2014-09-07,2015-01-18,7,134,0.3656716417910448,Occasional
4548,2014-01-02,2015-07-30,15,575,0.1826086956521739,Occasional
4550,2014-01-14,2015-11-09,16,665,0.16842105263157894,Occasional
4551,2014-01-07,2015-07-28,4,568,0.04929577464788733,Occasional
4552,2015-06-19,2015-10-17,8,121,0.4628099173553719,Occasional
4553,2014-11-04,2015-06-13,7,222,0.22072072072072071,Occasional
4554,2014-07-18,2015-08-27,9,406,0.15517241379310345,Occasional
4555,2014-12-19,2015-11-07,14,324,0.30246913580246915,Occasional
4556,2014-10-12,2015-08-17,9,310,0.2032258064516129,Occasional
4557,2014-01-11,2015-10-19,8,647,0.0865533230293663,Occasional
4558,2014-08-27,2015-04-05,6,222,0.18918918918918917,Occasional
4559,2014-09-01,2015-05-12,10,254,0.2755905511811024,Occasional
4560,2015-07-01,2015-07-03,4,3,9.333333333333334,Daily
4561,2014-01-27,2014-09-04,9,221,0.2850678733031674,Occasional
4562,2014-05-26,2014-11-06,4,165,0.16969696969696968,Occasional
4563,2014-01-28,2015-06-27,12,516,0.16279069767441862,Occasional
4564,2014-01-29,2015-11-04,17,645,0.18449612403100776,Occasional
4565,2015-12-30,2015-12-30,2,1,14.0,Daily
4566,2014-04-13,2015-08-30,13,505,0.18019801980198022,Occasional
4567,2014-03-16,2015-10-02,12,566,0.14840989399293286,Occasional
4569,2014-07-28,2015-07-27,12,365,0.23013698630136986,Occasional
4570,2014-04-04,2015-08-22,6,506,0.08300395256916995,Occasional
4571,2014-08-25,2015-04-05,6,224,0.1875,Occasional
4572,2014-06-27,2015-10-29,18,490,0.2571428571428571,Occasional
4573,2014-03-11,2015-12-23,16,653,0.17151607963246554,Occasional
4574,2014-04-18,2015-11-30,21,592,0.24831081081081083,Occasional
4575,2014-01-06,2015-12-10,8,704,0.07954545454545454,Occasional
4576,2014-11-21,2015-09-17,14,301,0.32558139534883723,Occasional
4577,2014-05-29,2015-11-04,6,525,0.08,Occasional
4578,2014-04-26,2014-09-08,9,136,0.4632352941176471,Occasional
4579,2014-01-19,2015-10-29,16,649,0.17257318952234207,Occasional
4580,2014-10-12,2015-11-29,8,414,0.13526570048309178,Occasional
4581,2014-08-05,2015-04-03,6,242,0.17355371900826447,Occasional
4582,2014-03-02,2015-11-13,9,622,0.10128617363344052,Occasional
4583,2014-06-06,2015-02-23,10,263,0.2661596958174905,Occasional
4584,2014-04-22,2015-12-02,10,590,0.11864406779661016,Occasional
4585,2014-05-17,2015-09-28,21,500,0.294,Occasional
4586,2014-05-17,2014-09-26,7,133,0.3684210526315789,Occasional
4587,2014-05-23,2014-05-23,2,1,14.0,Daily
4588,2014-07-28,2015-11-08,21,469,0.31343283582089554,Occasional
4589,2014-01-24,2015-12-08,16,684,0.16374269005847955,Occasional
4590,2014-08-19,2014-08-19,2,1,14.0,Daily
4591,2014-07-11,2015-06-13,9,338,0.1863905325443787,Occasional
4592,2014-03-28,2015-12-08,16,621,0.18035426731078907,Occasional
4593,2015-02-12,2015-08-18,10,188,0.3723404255319149,Occasional
4594,2014-05-28,2015-06-23,18,392,0.32142857142857145,Occasional
4595,2014-06-11,2015-08-07,4,423,0.06619385342789598,Occasional
4596,2014-02-19,2015-06-05,10,472,0.1483050847457627,Occasional
4597,2014-04-15,2015-07-13,6,455,0.09230769230769231,Occasional
4598,2014-09-05,2015-11-18,18,440,0.2863636363636364,Occasional
4599,2014-03-21,2014-04-23,4,34,0.823529411764706,Monthly
4600,2014-11-22,2015-07-14,11,235,0.32765957446808514,Occasional
4601,2014-01-05,2015-12-15,15,710,0.14788732394366197,Occasional
4602,2015-08-26,2015-08-26,3,1,21.0,Daily
4603,2014-02-12,2015-01-21,10,344,0.20348837209302326,Occasional
4604,2014-12-19,2015-12-09,4,356,0.07865168539325842,Occasional
4605,2015-05-28,2015-10-23,6,149,0.2818791946308725,Occasional
4606,2014-05-30,2015-05-15,13,351,0.25925925925925924,Occasional
4607,2014-06-09,2015-12-15,8,555,0.1009009009009009,Occasional
4608,2014-07-20,2015-11-25,12,494,0.1700404858299595,Occasional
4609,2014-05-01,2015-11-07,4,556,0.050359712230215826,Occasional
4610,2014-11-18,2015-07-19,12,244,0.34426229508196726,Occasional
4611,2015-03-08,2015-08-27,5,173,0.20231213872832368,Occasional
4612,2014-09-08,2015-04-30,4,235,0.11914893617021277,Occasional
4613,2014-07-17,2015-05-17,12,305,0.2754098360655738,Occasional
4614,2014-12-01,2015-10-24,10,328,0.2134146341463415,Occasional
4615,2014-03-30,2014-10-29,5,214,0.16355140186915887,Occasional
4616,2014-01-31,2015-08-16,13,563,0.16163410301953818,Occasional
4617,2014-11-03,2014-11-24,9,22,2.8636363636363638,Weekly
4618,2014-01-11,2015-12-16,12,705,0.11914893617021277,Occasional
4619,2015-05-27,2015-06-16,5,21,1.6666666666666667,Weekly
4620,2014-03-16,2015-03-11,9,361,0.1745152354570637,Occasional
4621,2014-03-28,2014-03-28,2,1,14.0,Daily
4622,2014-05-18,2014-09-11,8,117,0.4786324786324786,Occasional
4623,2014-01-09,2015-07-08,14,546,0.1794871794871795,Occasional
4624,2014-04-22,2015-11-27,22,585,0.26324786324786326,Occasional
4625,2014-01-03,2015-04-07,5,460,0.07608695652173914,Occasional
